"RegionName","Year","Month","Ratio"
94103,2015,2,18.2
94123,2015,2,26.87
94085,2015,2,20.68
95032,2015,2,27.81
94579,2015,2,17.36
95135,2015,2,23.76
94547,2015,2,16.53
95118,2015,2,21.7
94609,2015,2,19.49
94030,2015,2,24.35
94024,2015,2,30.29
94704,2015,2,21
94519,2015,2,15.63
94564,2015,2,15.3
94596,2015,2,20.42
94803,2015,2,16.1
94588,2015,2,21.44
94506,2015,2,21.55
94022,2015,2,30.41
95138,2015,2,22.23
94089,2015,2,20.35
95126,2015,2,19.79
95110,2015,2,17.06
94703,2015,2,20.65
94127,2015,2,23.95
94502,2015,2,20.96
94595,2015,2,16.79
94706,2015,2,20.16
94301,2015,2,30.19
94805,2015,2,15.1
94702,2015,2,20.15
94960,2015,2,19.75
94563,2015,2,21.66
94945,2015,2,18.03
94707,2015,2,23.33
94552,2015,2,21.51
94618,2015,2,23.3
95134,2015,2,18.78
94705,2015,2,23.49
94920,2015,2,23.55
94108,2015,2,17.91
94965,2015,2,21.37
94904,2015,2,22.54
94556,2015,2,21.56
94612,2015,2,15.49
94708,2015,2,22.72
94041,2015,2,26.84
94507,2015,2,21.7
94597,2015,2,19.13
94709,2015,2,20.42
94949,2015,2,17.51
94542,2015,2,20.25
94065,2015,2,22.48
94305,2015,2,29.52
95030,2015,2,30.01
94517,2015,2,19.84
94019,2015,2,19.89
95130,2015,2,24.31
94572,2015,2,15.05
94505,2015,2,18.8
94925,2015,2,20.47
95119,2015,2,20.28
94027,2015,2,26.98
94930,2015,2,18.22
95033,2015,2,22.21
94028,2015,2,26.87
94939,2015,2,21.72
95139,2015,2,19.43
94105,2015,2,20.19
94005,2015,2,18.21
94710,2015,2,20.01
95046,2015,2,23.66
94111,2015,2,18.9
94525,2015,2,15.8
94038,2015,2,20.09
94937,2015,2,23.02
94158,2015,2,20.28
94970,2015,2,24.39
94020,2015,2,20.11
94565,2015,3,13.93
94112,2015,3,18.3
94544,2015,3,16.6
94110,2015,3,21.01
94587,2015,3,19.92
95035,2015,3,20.66
94538,2015,3,21.33
94501,2015,3,21.38
94536,2015,3,21.99
94513,2015,3,17.1
95111,2015,3,16.71
95127,2015,3,17.41
94806,2015,3,13.02
95123,2015,3,19.79
94509,2015,3,13.45
94122,2015,3,20.59
94080,2015,3,18.13
95122,2015,3,16.25
94109,2015,3,19.27
94015,2015,3,18.15
94541,2015,3,16.92
95020,2015,3,17.81
94087,2015,3,29.51
95051,2015,3,22.58
95125,2015,3,24.26
94539,2015,3,24.36
95112,2015,3,17.81
95014,2015,3,30.06
95116,2015,3,16
95148,2015,3,20.4
94601,2015,3,14.09
94014,2015,3,17.47
94550,2015,3,20.47
94553,2015,3,16.82
95136,2015,3,19.71
94901,2015,3,18.47
95037,2015,3,21.01
94086,2015,3,25.13
94025,2015,3,26.79
94560,2015,3,19.5
95008,2015,3,23.04
94577,2015,3,17.3
94303,2015,3,26.35
94116,2015,3,20.81
94121,2015,3,23.46
94546,2015,3,19.49
95124,2015,3,22.9
94551,2015,3,18.94
95129,2015,3,28.98
94118,2015,3,26.18
94605,2015,3,16.68
94066,2015,3,18.92
94403,2015,3,22.16
94010,2015,3,26.71
94520,2015,3,14.35
95132,2015,3,21.48
94117,2015,3,22.73
94583,2015,3,20.79
94124,2015,3,15.49
94568,2015,3,20.2
94555,2015,3,22.64
94804,2015,3,13.63
94606,2015,3,15.21
94134,2015,3,17.02
94561,2015,3,14.88
94566,2015,3,23.45
94044,2015,3,18.59
94578,2015,3,17.11
94523,2015,3,19.39
95120,2015,3,26.77
94401,2015,3,18.81
95128,2015,3,20.85
95121,2015,3,18.35
94132,2015,3,19.27
94115,2015,3,21.56
94521,2015,3,17.51
94404,2015,3,22.52
95070,2015,3,30.03
94621,2015,3,11.1
94061,2015,3,22.78
94582,2015,3,21.1
94526,2015,3,21.73
94531,2015,3,14.95
94040,2015,3,28.95
94114,2015,3,24.53
95117,2015,3,22.15
94801,2015,3,11.86
95050,2015,3,21.45
94611,2015,3,22.88
94063,2015,3,18.22
94603,2015,3,12.12
94545,2015,3,16.67
94598,2015,3,20.46
94580,2015,3,17.01
94941,2015,3,21.05
95131,2015,3,20.31
94002,2015,3,23.68
94133,2015,3,21.44
94306,2015,3,30.27
94608,2015,3,15.85
94062,2015,3,25.53
95133,2015,3,18.34
94610,2015,3,23.38
94530,2015,3,20.84
94602,2015,3,20.61
94402,2015,3,25.09
94549,2015,3,21.88
94903,2015,3,18.29
94043,2015,3,22.07
94131,2015,3,23.36
94070,2015,3,24.68
94518,2015,3,17.98
94102,2015,3,17.27
94947,2015,3,17.41
95054,2015,3,21.16
94607,2015,3,14.74
94619,2015,3,18.83
94107,2015,3,19.16
94103,2015,3,18.33
94123,2015,3,26.34
94085,2015,3,20.91
95032,2015,3,27.78
94579,2015,3,17.47
95135,2015,3,23.59
94547,2015,3,16.54
95118,2015,3,21.55
94609,2015,3,19.88
94030,2015,3,24.26
94024,2015,3,30.22
94704,2015,3,21.27
94519,2015,3,15.53
94564,2015,3,15.2
94596,2015,3,20.63
94803,2015,3,16.11
94588,2015,3,21.6
94506,2015,3,21.66
94022,2015,3,30.24
95138,2015,3,22.09
94089,2015,3,20.39
95126,2015,3,19.64
95110,2015,3,16.96
94703,2015,3,20.83
94127,2015,3,24.13
94502,2015,3,21.39
94595,2015,3,17.04
94706,2015,3,20.31
94301,2015,3,30.12
94805,2015,3,15.06
94702,2015,3,20.38
94960,2015,3,19.86
94563,2015,3,21.85
94945,2015,3,17.63
94707,2015,3,23.49
94552,2015,3,21.78
94618,2015,3,23.84
95134,2015,3,18.74
94705,2015,3,23.92
94920,2015,3,23.51
94108,2015,3,18.17
94965,2015,3,21.18
94904,2015,3,22.4
94556,2015,3,21.69
94612,2015,3,15.7
94708,2015,3,22.91
94041,2015,3,26.8
94507,2015,3,21.84
94597,2015,3,19.31
94709,2015,3,20.52
94949,2015,3,17.35
94542,2015,3,20.41
94065,2015,3,22.75
94305,2015,3,29.63
95030,2015,3,29.84
94517,2015,3,19.9
94019,2015,3,19.91
95130,2015,3,24.46
94572,2015,3,15.01
94505,2015,3,18.47
94925,2015,3,19.91
95119,2015,3,20.33
94027,2015,3,27.09
94930,2015,3,18.39
95033,2015,3,22.35
94028,2015,3,26.98
94939,2015,3,21.59
95139,2015,3,19.49
94105,2015,3,20.34
94005,2015,3,18.25
94710,2015,3,20.13
95046,2015,3,23.67
94111,2015,3,18.99
94525,2015,3,16.08
94038,2015,3,19.87
94937,2015,3,23.15
94158,2015,3,20.29
94970,2015,3,24.63
94020,2015,3,19.93
94565,2015,4,14.04
94112,2015,4,18.46
94544,2015,4,16.53
94110,2015,4,21.19
94587,2015,4,19.87
95035,2015,4,20.76
94538,2015,4,21.26
94501,2015,4,21.48
94536,2015,4,22.03
94513,2015,4,17.14
95111,2015,4,16.78
95127,2015,4,17.53
94806,2015,4,13.05
95123,2015,4,19.78
94509,2015,4,13.54
94122,2015,4,21.09
94080,2015,4,18.3
95122,2015,4,16.37
94109,2015,4,19.61
94015,2015,4,18.26
94541,2015,4,16.83
95020,2015,4,17.86
94087,2015,4,29.59
95051,2015,4,22.74
95125,2015,4,24.26
94539,2015,4,24.3
95112,2015,4,17.83
95014,2015,4,30.07
95116,2015,4,16.04
95148,2015,4,20.57
94601,2015,4,14.12
94014,2015,4,17.56
94550,2015,4,20.44
94553,2015,4,16.9
95136,2015,4,19.72
94901,2015,4,18.87
95037,2015,4,21.04
94086,2015,4,25.18
94025,2015,4,27.34
94560,2015,4,19.51
95008,2015,4,23.21
94577,2015,4,17.26
94303,2015,4,26.79
94116,2015,4,21.57
94121,2015,4,24.15
94546,2015,4,19.48
95124,2015,4,23.01
94551,2015,4,18.8
95129,2015,4,29.12
94118,2015,4,26.14
94605,2015,4,16.68
94066,2015,4,19.19
94403,2015,4,22.56
94010,2015,4,27.22
94520,2015,4,14.44
95132,2015,4,21.57
94117,2015,4,22.84
94583,2015,4,20.65
94124,2015,4,15.96
94568,2015,4,20.13
94555,2015,4,22.76
94804,2015,4,13.57
94606,2015,4,15.31
94134,2015,4,17.16
94561,2015,4,14.98
94566,2015,4,23.35
94044,2015,4,18.69
94578,2015,4,17.02
94523,2015,4,19.43
95120,2015,4,26.59
94401,2015,4,19.06
95128,2015,4,20.98
95121,2015,4,18.35
94132,2015,4,19.69
94115,2015,4,21.83
94521,2015,4,17.55
94404,2015,4,22.95
95070,2015,4,30.08
94621,2015,4,11.2
94061,2015,4,23.11
94582,2015,4,20.96
94526,2015,4,21.76
94531,2015,4,14.98
94040,2015,4,28.8
94114,2015,4,24.41
95117,2015,4,22.22
94801,2015,4,11.99
95050,2015,4,21.62
94611,2015,4,22.64
94063,2015,4,18.58
94603,2015,4,12.2
94545,2015,4,16.67
94598,2015,4,20.62
94580,2015,4,16.88
94941,2015,4,21.09
95131,2015,4,20.49
94002,2015,4,24.12
94133,2015,4,21.77
94306,2015,4,30.3
94608,2015,4,15.8
94062,2015,4,25.96
95133,2015,4,18.43
94610,2015,4,22.82
94530,2015,4,21.1
94602,2015,4,20.86
94402,2015,4,25.62
94549,2015,4,21.94
94903,2015,4,18.94
94043,2015,4,22.44
94131,2015,4,23.4
94070,2015,4,25.13
94518,2015,4,18.07
94102,2015,4,17.62
94947,2015,4,17.74
95054,2015,4,21.23
94607,2015,4,14.7
94619,2015,4,18.89
94107,2015,4,19.38
94103,2015,4,18.57
94123,2015,4,26.61
94085,2015,4,21.21
95032,2015,4,28.09
94579,2015,4,17.29
95135,2015,4,23.61
94547,2015,4,16.57
95118,2015,4,21.62
94609,2015,4,19.95
94030,2015,4,24.68
94024,2015,4,30.26
94704,2015,4,21.28
94519,2015,4,15.57
94564,2015,4,15.25
94596,2015,4,20.77
94803,2015,4,16.15
94588,2015,4,21.66
94506,2015,4,21.72
94022,2015,4,30.27
95138,2015,4,22.27
94089,2015,4,20.57
95126,2015,4,19.74
95110,2015,4,16.97
94703,2015,4,20.8
94127,2015,4,24.47
94502,2015,4,21.59
94595,2015,4,17.21
94706,2015,4,20.58
94301,2015,4,30.13
94805,2015,4,15.14
94702,2015,4,20.48
94960,2015,4,20.35
94563,2015,4,21.94
94945,2015,4,17.94
94707,2015,4,23.25
94552,2015,4,21.94
94618,2015,4,23.5
95134,2015,4,18.78
94705,2015,4,23.83
94920,2015,4,23.98
94108,2015,4,18.58
94965,2015,4,21.43
94904,2015,4,22.53
94556,2015,4,21.71
94612,2015,4,15.5
94708,2015,4,22.72
94041,2015,4,26.79
94507,2015,4,21.95
94597,2015,4,19.43
94709,2015,4,20.74
94949,2015,4,17.73
94542,2015,4,20.29
94065,2015,4,23.15
94305,2015,4,29.17
95030,2015,4,29.92
94517,2015,4,19.77
94019,2015,4,19.89
95130,2015,4,24.83
94572,2015,4,15.08
94505,2015,4,18.35
94925,2015,4,19.98
95119,2015,4,20.32
94027,2015,4,27.59
94930,2015,4,18.87
95033,2015,4,22.36
94028,2015,4,27.45
94939,2015,4,21.76
95139,2015,4,19.51
94105,2015,4,20.56
94005,2015,4,18.5
94710,2015,4,19.99
95046,2015,4,23.97
94111,2015,4,19.4
94525,2015,4,16.2
94038,2015,4,19.69
94937,2015,4,23.27
94158,2015,4,20.34
94970,2015,4,24.86
94020,2015,4,19.43
94565,2015,5,14.11
94112,2015,5,18.5
94544,2015,5,16.31
94110,2015,5,21.51
94587,2015,5,19.9
95035,2015,5,20.74
94538,2015,5,21.07
94501,2015,5,21.6
94536,2015,5,21.93
94513,2015,5,17.19
95111,2015,5,16.79
95127,2015,5,17.61
94806,2015,5,13.11
95123,2015,5,19.77
94509,2015,5,13.63
94122,2015,5,21.7
94080,2015,5,18.53
95122,2015,5,16.43
94109,2015,5,19.8
94015,2015,5,18.31
94541,2015,5,16.76
95020,2015,5,17.71
94087,2015,5,29.78
95051,2015,5,23.08
95125,2015,5,24.34
94539,2015,5,24.39
95112,2015,5,17.63
95014,2015,5,30.24
95116,2015,5,16.12
95148,2015,5,20.63
94601,2015,5,14.05
94014,2015,5,17.71
94550,2015,5,20.4
94553,2015,5,16.86
95136,2015,5,19.59
94901,2015,5,19.23
95037,2015,5,20.76
94086,2015,5,25.52
94025,2015,5,27.69
94560,2015,5,19.61
95008,2015,5,23.32
94577,2015,5,17.33
94303,2015,5,27.05
94116,2015,5,21.98
94121,2015,5,24.65
94546,2015,5,19.46
95124,2015,5,22.91
94551,2015,5,18.78
95129,2015,5,29.2
94118,2015,5,25.73
94605,2015,5,16.76
94066,2015,5,19.42
94403,2015,5,22.96
94010,2015,5,27.54
94520,2015,5,14.44
95132,2015,5,21.57
94117,2015,5,22.94
94583,2015,5,20.43
94124,2015,5,16.55
94568,2015,5,20.03
94555,2015,5,22.66
94804,2015,5,13.52
94606,2015,5,15.5
94134,2015,5,17.4
94561,2015,5,15.07
94566,2015,5,23.48
94044,2015,5,18.87
94578,2015,5,17.09
94523,2015,5,19.34
95120,2015,5,26.45
94401,2015,5,19.41
95128,2015,5,20.92
95121,2015,5,18.37
94132,2015,5,19.53
94115,2015,5,22.17
94521,2015,5,17.55
94404,2015,5,23.4
95070,2015,5,30.19
94621,2015,5,11.49
94061,2015,5,23.57
94582,2015,5,20.81
94526,2015,5,21.58
94531,2015,5,14.99
94040,2015,5,29.05
94114,2015,5,24.44
95117,2015,5,22.23
94801,2015,5,12.04
95050,2015,5,21.61
94611,2015,5,22.87
94063,2015,5,18.94
94603,2015,5,12.35
94545,2015,5,16.45
94598,2015,5,20.64
94580,2015,5,16.88
94941,2015,5,21.03
95131,2015,5,20.48
94002,2015,5,24.6
94133,2015,5,21.84
94306,2015,5,30.4
94608,2015,5,15.86
94062,2015,5,26.44
95133,2015,5,18.43
94610,2015,5,22.78
94530,2015,5,20.94
94602,2015,5,20.77
94402,2015,5,25.92
94549,2015,5,21.76
94903,2015,5,19.08
94043,2015,5,22.81
94131,2015,5,23.74
94070,2015,5,25.49
94518,2015,5,18.12
94102,2015,5,17.92
94947,2015,5,17.81
95054,2015,5,21.37
94607,2015,5,14.87
94619,2015,5,18.85
94107,2015,5,19.52
94103,2015,5,18.81
94123,2015,5,26.48
94085,2015,5,21.38
95032,2015,5,28.2
94579,2015,5,17.27
95135,2015,5,23.46
94547,2015,5,16.52
95118,2015,5,21.46
94609,2015,5,20.22
94030,2015,5,24.97
94024,2015,5,30.42
94704,2015,5,21.88
94519,2015,5,15.53
94564,2015,5,15.28
94596,2015,5,20.58
94803,2015,5,16.15
94588,2015,5,21.65
94506,2015,5,21.57
94022,2015,5,30.39
95138,2015,5,22.31
94089,2015,5,20.51
95126,2015,5,19.68
95110,2015,5,16.8
94703,2015,5,21.11
94127,2015,5,24.65
94502,2015,5,21.5
94595,2015,5,17.29
94706,2015,5,20.94
94301,2015,5,30.28
94805,2015,5,15.07
94702,2015,5,20.92
94960,2015,5,20.75
94563,2015,5,21.75
94945,2015,5,17.97
94707,2015,5,23.49
94552,2015,5,21.91
94618,2015,5,23.61
95134,2015,5,18.62
94705,2015,5,23.98
94920,2015,5,23.62
94108,2015,5,18.8
94965,2015,5,21.43
94904,2015,5,22.06
94556,2015,5,21.46
94612,2015,5,15.55
94708,2015,5,23.3
94041,2015,5,27.11
94507,2015,5,21.77
94597,2015,5,19.33
94709,2015,5,21.14
94949,2015,5,17.79
94542,2015,5,20.45
94065,2015,5,23.52
94305,2015,5,29.39
95030,2015,5,30.07
94517,2015,5,19.51
94019,2015,5,20.16
95130,2015,5,25.13
94572,2015,5,15.12
94505,2015,5,18.16
94925,2015,5,19.88
95119,2015,5,20.13
94027,2015,5,27.92
94930,2015,5,19.26
95033,2015,5,22.03
94028,2015,5,27.71
94939,2015,5,21.27
95139,2015,5,19.45
94105,2015,5,20.55
94005,2015,5,18.61
94710,2015,5,20.21
95046,2015,5,23.43
94111,2015,5,19.98
94525,2015,5,15.98
94038,2015,5,19.81
94937,2015,5,23.11
94158,2015,5,20.55
94970,2015,5,24.4
94020,2015,5,19.23
94565,2015,6,14.11
94112,2015,6,18.46
94544,2015,6,16.36
94110,2015,6,21.72
94587,2015,6,19.95
95035,2015,6,20.77
94538,2015,6,20.93
94501,2015,6,21.08
94536,2015,6,21.74
94513,2015,6,17.22
95111,2015,6,16.78
95127,2015,6,17.43
94806,2015,6,13.34
95123,2015,6,19.63
94509,2015,6,13.67
94122,2015,6,21.95
94080,2015,6,18.56
95122,2015,6,16.34
94109,2015,6,19.92
94015,2015,6,18.39
94541,2015,6,16.62
95020,2015,6,17.58
94087,2015,6,29.94
95051,2015,6,23.35
95125,2015,6,24.46
94539,2015,6,24.03
95112,2015,6,17.42
95014,2015,6,30.22
95116,2015,6,16.14
95148,2015,6,20.63
94601,2015,6,13.89
94014,2015,6,17.84
94550,2015,6,20.33
94553,2015,6,16.91
95136,2015,6,19.47
94901,2015,6,19.2
95037,2015,6,20.49
94086,2015,6,26.03
94025,2015,6,27.8
94560,2015,6,19.62
95008,2015,6,23.47
94577,2015,6,17.12
94303,2015,6,27.52
94116,2015,6,22.2
94121,2015,6,24.68
94546,2015,6,19.36
95124,2015,6,22.91
94551,2015,6,18.55
95129,2015,6,29.39
94118,2015,6,25.72
94605,2015,6,16.72
94066,2015,6,19.48
94403,2015,6,23.05
94010,2015,6,27.74
94520,2015,6,14.64
95132,2015,6,21.57
94117,2015,6,22.66
94583,2015,6,20.17
94124,2015,6,16.78
94568,2015,6,19.9
94555,2015,6,22.34
94804,2015,6,13.75
94606,2015,6,15.42
94134,2015,6,17.72
94561,2015,6,15.17
94566,2015,6,23.34
94044,2015,6,18.89
94578,2015,6,16.97
94523,2015,6,19.21
95120,2015,6,26.58
94401,2015,6,19.64
95128,2015,6,20.88
95121,2015,6,18.33
94132,2015,6,19.13
94115,2015,6,22.2
94521,2015,6,17.62
94404,2015,6,23.59
95070,2015,6,30.17
94621,2015,6,11.58
94061,2015,6,23.89
94582,2015,6,20.72
94526,2015,6,21.41
94531,2015,6,15.01
94040,2015,6,29.17
94114,2015,6,24.31
95117,2015,6,22.36
94801,2015,6,12.11
95050,2015,6,21.65
94611,2015,6,22.39
94063,2015,6,19.24
94603,2015,6,12.44
94545,2015,6,16.53
94598,2015,6,20.2
94580,2015,6,16.74
94941,2015,6,20.9
95131,2015,6,20.46
94002,2015,6,24.94
94133,2015,6,21.49
94306,2015,6,30.44
94608,2015,6,15.79
94062,2015,6,26.5
95133,2015,6,18.25
94610,2015,6,22.31
94530,2015,6,20.54
94602,2015,6,20.31
94402,2015,6,26.12
94549,2015,6,21.54
94903,2015,6,18.92
94043,2015,6,22.9
94131,2015,6,23.77
94070,2015,6,25.61
94518,2015,6,18.03
94102,2015,6,18.16
94947,2015,6,17.55
95054,2015,6,21.5
94607,2015,6,14.89
94619,2015,6,18.88
94107,2015,6,19.71
94103,2015,6,18.82
94123,2015,6,26.48
94085,2015,6,21.39
95032,2015,6,28.26
94579,2015,6,17.19
95135,2015,6,23.44
94547,2015,6,16.47
95118,2015,6,21.37
94609,2015,6,20.12
94030,2015,6,25.3
94024,2015,6,30.39
94704,2015,6,21.44
94519,2015,6,15.75
94564,2015,6,15.41
94596,2015,6,20.38
94803,2015,6,16.16
94588,2015,6,21.52
94506,2015,6,21.39
94022,2015,6,30.39
95138,2015,6,22.31
94089,2015,6,20.39
95126,2015,6,19.62
95110,2015,6,16.64
94703,2015,6,20.83
94127,2015,6,24.58
94502,2015,6,21.15
94595,2015,6,17.42
94706,2015,6,20.56
94301,2015,6,30.31
94805,2015,6,15.21
94702,2015,6,20.6
94960,2015,6,20.77
94563,2015,6,21.52
94945,2015,6,17.75
94707,2015,6,23.31
94552,2015,6,21.64
94618,2015,6,23.36
95134,2015,6,18.55
94705,2015,6,23.68
94920,2015,6,23.37
94108,2015,6,18.88
94965,2015,6,20.89
94904,2015,6,21.85
94556,2015,6,21.22
94612,2015,6,15.72
94708,2015,6,23.1
94041,2015,6,27.71
94507,2015,6,21.6
94597,2015,6,19.09
94709,2015,6,20.96
94949,2015,6,17.84
94542,2015,6,20.34
94065,2015,6,23.8
94305,2015,6,29.48
95030,2015,6,30.16
94517,2015,6,19.18
94019,2015,6,20.23
95130,2015,6,25.29
94572,2015,6,15.33
94505,2015,6,18.01
94925,2015,6,19.53
95119,2015,6,19.82
94027,2015,6,28.11
94930,2015,6,19.17
95033,2015,6,22.18
94028,2015,6,27.86
94939,2015,6,20.82
95139,2015,6,19.05
94105,2015,6,20.67
94005,2015,6,18.72
94710,2015,6,19.97
95046,2015,6,23.05
94111,2015,6,20.17
94525,2015,6,16.02
94038,2015,6,19.92
94937,2015,6,22.83
94158,2015,6,20.67
94970,2015,6,23.79
94020,2015,6,19.11
94565,2015,7,14.09
94112,2015,7,18.15
94544,2015,7,16.35
94110,2015,7,21.77
94587,2015,7,20.07
95035,2015,7,20.73
94538,2015,7,20.73
94501,2015,7,20.69
94536,2015,7,21.75
94513,2015,7,17.15
95111,2015,7,16.74
95127,2015,7,17.25
94806,2015,7,13.3
95123,2015,7,19.53
94509,2015,7,13.66
94122,2015,7,22.13
94080,2015,7,18.85
95122,2015,7,16.26
94109,2015,7,20.17
94015,2015,7,18.6
94541,2015,7,16.64
95020,2015,7,17.84
94087,2015,7,30.3
95051,2015,7,23.57
95125,2015,7,24.73
94539,2015,7,23.83
95112,2015,7,17.37
95014,2015,7,30.56
95116,2015,7,16.08
95148,2015,7,20.62
94601,2015,7,13.95
94014,2015,7,18.09
94550,2015,7,20.43
94553,2015,7,16.92
95136,2015,7,19.4
94901,2015,7,19.04
95037,2015,7,20.49
94086,2015,7,26.29
94025,2015,7,27.9
94560,2015,7,19.59
95008,2015,7,23.72
94577,2015,7,17.19
94303,2015,7,27.16
94116,2015,7,21.95
94121,2015,7,24.32
94546,2015,7,19.25
95124,2015,7,23.22
94551,2015,7,18.6
95129,2015,7,29.79
94118,2015,7,25.61
94605,2015,7,16.74
94066,2015,7,19.69
94403,2015,7,23.45
94010,2015,7,28.05
94520,2015,7,14.71
95132,2015,7,21.47
94117,2015,7,22.39
94583,2015,7,20.03
94124,2015,7,16.35
94568,2015,7,19.82
94555,2015,7,22.34
94804,2015,7,13.73
94606,2015,7,15.39
94134,2015,7,17.57
94561,2015,7,15.2
94566,2015,7,23.4
94044,2015,7,19.06
94578,2015,7,16.96
94523,2015,7,19
95120,2015,7,26.83
94401,2015,7,19.84
95128,2015,7,20.97
95121,2015,7,18.27
94132,2015,7,18.88
94115,2015,7,22.25
94521,2015,7,17.68
94404,2015,7,24.03
95070,2015,7,30.56
94621,2015,7,11.71
94061,2015,7,24.24
94582,2015,7,20.76
94526,2015,7,21.28
94531,2015,7,14.91
94040,2015,7,29.75
94114,2015,7,24.4
95117,2015,7,22.44
94801,2015,7,12.19
95050,2015,7,21.74
94611,2015,7,21.97
94063,2015,7,19.53
94603,2015,7,12.63
94545,2015,7,16.56
94598,2015,7,19.79
94580,2015,7,16.75
94941,2015,7,20.71
95131,2015,7,20.52
94002,2015,7,25.5
94133,2015,7,21.42
94306,2015,7,30.86
94608,2015,7,15.99
94062,2015,7,26.89
95133,2015,7,18.15
94610,2015,7,21.95
94530,2015,7,20.07
94602,2015,7,20.04
94402,2015,7,26.36
94549,2015,7,21.34
94903,2015,7,18.55
94043,2015,7,23.12
94131,2015,7,23.67
94070,2015,7,26.04
94518,2015,7,17.97
94102,2015,7,18.41
94947,2015,7,17.26
95054,2015,7,21.67
94607,2015,7,15.17
94619,2015,7,18.82
94107,2015,7,19.99
94103,2015,7,19.06
94123,2015,7,26.27
94085,2015,7,21.55
95032,2015,7,28.66
94579,2015,7,17.26
95135,2015,7,23.48
94547,2015,7,16.41
95118,2015,7,21.49
94609,2015,7,20.03
94030,2015,7,25.75
94024,2015,7,30.84
94704,2015,7,21.39
94519,2015,7,15.87
94564,2015,7,15.49
94596,2015,7,20.12
94803,2015,7,16.09
94588,2015,7,21.58
94506,2015,7,21.23
94022,2015,7,30.84
95138,2015,7,22.21
94089,2015,7,20.57
95126,2015,7,19.67
95110,2015,7,16.71
94703,2015,7,20.77
94127,2015,7,24.21
94502,2015,7,20.7
94595,2015,7,17.45
94706,2015,7,20.5
94301,2015,7,30.69
94805,2015,7,15.24
94702,2015,7,20.54
94960,2015,7,20.44
94563,2015,7,21.37
94945,2015,7,17.63
94707,2015,7,23.19
94552,2015,7,21.51
94618,2015,7,22.97
95134,2015,7,18.73
94705,2015,7,23.55
94920,2015,7,22.78
94108,2015,7,18.92
94965,2015,7,20.61
94904,2015,7,21.42
94556,2015,7,21.08
94612,2015,7,16.13
94708,2015,7,22.87
94041,2015,7,28.47
94507,2015,7,21.43
94597,2015,7,18.85
94709,2015,7,21.06
94949,2015,7,17.58
94542,2015,7,20.28
94065,2015,7,24.11
94305,2015,7,30.07
95030,2015,7,30.55
94517,2015,7,18.97
94019,2015,7,20.38
95130,2015,7,25.37
94572,2015,7,15.27
94505,2015,7,17.79
94925,2015,7,19.69
95119,2015,7,19.62
94027,2015,7,28.41
94930,2015,7,18.82
95033,2015,7,22.5
94028,2015,7,28.21
94939,2015,7,20.45
95139,2015,7,18.93
94105,2015,7,20.89
94005,2015,7,19.04
94710,2015,7,19.8
95046,2015,7,22.9
94111,2015,7,20.64
94525,2015,7,15.92
94038,2015,7,20.24
94937,2015,7,22.07
94158,2015,7,20.91
94970,2015,7,23.12
94020,2015,7,18.91
94565,2015,8,14.06
94112,2015,8,17.86
94544,2015,8,16.4
94110,2015,8,21.7
94587,2015,8,20.11
95035,2015,8,20.72
94538,2015,8,20.8
94501,2015,8,20.56
94536,2015,8,21.97
94513,2015,8,17.12
95111,2015,8,16.65
95127,2015,8,17.08
94806,2015,8,13.25
95123,2015,8,19.47
94509,2015,8,13.66
94122,2015,8,22.12
94080,2015,8,19.17
95122,2015,8,16.18
94109,2015,8,20.41
94015,2015,8,18.86
94541,2015,8,16.71
95020,2015,8,17.86
94087,2015,8,30.73
95051,2015,8,23.84
95125,2015,8,24.92
94539,2015,8,23.82
95112,2015,8,17.39
95014,2015,8,30.86
95116,2015,8,15.92
95148,2015,8,20.53
94601,2015,8,13.77
94014,2015,8,18.32
94550,2015,8,20.32
94553,2015,8,17.01
95136,2015,8,19.36
94901,2015,8,19.06
95037,2015,8,20.54
94086,2015,8,26.47
94025,2015,8,28.17
94560,2015,8,19.65
95008,2015,8,23.91
94577,2015,8,17.38
94303,2015,8,27.04
94116,2015,8,22.01
94121,2015,8,24.15
94546,2015,8,19.35
95124,2015,8,23.54
94551,2015,8,18.65
95129,2015,8,30.05
94118,2015,8,25.35
94605,2015,8,16.86
94066,2015,8,20
94403,2015,8,23.72
94010,2015,8,28.41
94520,2015,8,14.72
95132,2015,8,21.49
94117,2015,8,22.29
94583,2015,8,20.05
94124,2015,8,15.86
94568,2015,8,19.86
94555,2015,8,22.64
94804,2015,8,13.74
94606,2015,8,15.17
94134,2015,8,17.28
94561,2015,8,15.17
94566,2015,8,23.38
94044,2015,8,19.1
94578,2015,8,17.01
94523,2015,8,19.05
95120,2015,8,26.85
94401,2015,8,20.02
95128,2015,8,21.21
95121,2015,8,18.15
94132,2015,8,18.7
94115,2015,8,22.22
94521,2015,8,17.66
94404,2015,8,23.92
95070,2015,8,30.89
94621,2015,8,11.72
94061,2015,8,24.51
94582,2015,8,20.87
94526,2015,8,21.17
94531,2015,8,14.82
94040,2015,8,30.26
94114,2015,8,24.26
95117,2015,8,22.62
94801,2015,8,12.12
95050,2015,8,22.02
94611,2015,8,21.68
94063,2015,8,19.51
94603,2015,8,12.69
94545,2015,8,16.63
94598,2015,8,19.75
94580,2015,8,16.83
94941,2015,8,20.88
95131,2015,8,20.39
94002,2015,8,25.63
94133,2015,8,21.45
94306,2015,8,31.22
94608,2015,8,15.92
94062,2015,8,27.1
