"RegionName","Year","Month","Median"
"Illinois",1998,5,118200
"Pennsylvania",1998,5,87400
"Ohio",1998,5,95300
"Michigan",1998,5,96200
"Georgia",1998,5,102500
"North Carolina",1998,5,104000
"New Jersey",1998,5,147500
"Virginia",1998,5,118200
"Washington",1998,5,149600
"Massachusetts",1998,5,157200
"Indiana",1998,5,83700
"Arizona",1998,5,112100
"Tennessee",1998,5,80400
"Missouri",1998,5,94100
"Maryland",1998,5,129400
"Wisconsin",1998,5,104900
"Minnesota",1998,5,107600
"Colorado",1998,5,142800
"Alabama",1998,5,84700
"South Carolina",1998,5,86300
"Kentucky",1998,5,86000
"Oregon",1998,5,139300
"Oklahoma",1998,5,61800
"Connecticut",1998,5,142400
"Mississippi",1998,5,70400
"Arkansas",1998,5,69500
"Utah",1998,5,142000
"Nevada",1998,5,130700
"New Mexico",1998,5,124300
"Nebraska",1998,5,89900
"Idaho",1998,5,110100
"Hawaii",1998,5,208700
"New Hampshire",1998,5,111100
"Rhode Island",1998,5,118200
"Montana",1998,5,95100
"Delaware",1998,5,114200
"South Dakota",1998,5,93800
"District of Columbia",1998,5,128400
"Wyoming",1998,5,101500
"California",1998,6,172800
"Texas",1998,6,86400
"Florida",1998,6,93100
"Illinois",1998,6,118600
"Pennsylvania",1998,6,87500
"Ohio",1998,6,95500
"Michigan",1998,6,96700
"Georgia",1998,6,103100
"North Carolina",1998,6,104700
"New Jersey",1998,6,147600
"Virginia",1998,6,118300
"Washington",1998,6,150300
"Massachusetts",1998,6,158300
"Indiana",1998,6,83900
"Arizona",1998,6,112900
"Tennessee",1998,6,80900
"Missouri",1998,6,94300
"Maryland",1998,6,129500
"Wisconsin",1998,6,105700
"Minnesota",1998,6,108000
"Colorado",1998,6,143300
"Alabama",1998,6,84800
"South Carolina",1998,6,86700
"Kentucky",1998,6,86300
"Oregon",1998,6,139400
"Oklahoma",1998,6,62200
"Connecticut",1998,6,142500
"Mississippi",1998,6,70900
"Arkansas",1998,6,69700
"Utah",1998,6,142200
"Nevada",1998,6,131100
"New Mexico",1998,6,124200
"Nebraska",1998,6,90000
"Idaho",1998,6,109900
"Hawaii",1998,6,208500
"New Hampshire",1998,6,112000
"Rhode Island",1998,6,118500
"Montana",1998,6,94400
"Delaware",1998,6,114200
"South Dakota",1998,6,93900
"District of Columbia",1998,6,128700
"Wyoming",1998,6,100500
"California",1998,7,174100
"Texas",1998,7,86800
"Florida",1998,7,93200
"Illinois",1998,7,118900
"Pennsylvania",1998,7,87700
"Ohio",1998,7,95700
"Michigan",1998,7,97100
"Georgia",1998,7,103900
"North Carolina",1998,7,105500
"New Jersey",1998,7,147700
"Virginia",1998,7,118300
"Washington",1998,7,151200
"Massachusetts",1998,7,159400
"Indiana",1998,7,84200
"Arizona",1998,7,113700
"Tennessee",1998,7,81300
"Missouri",1998,7,94400
"Maryland",1998,7,129400
"Wisconsin",1998,7,106500
"Minnesota",1998,7,108400
"Colorado",1998,7,143900
"Alabama",1998,7,85100
"South Carolina",1998,7,87300
"Kentucky",1998,7,86600
"Oregon",1998,7,139600
"Oklahoma",1998,7,62200
"Connecticut",1998,7,142800
"Mississippi",1998,7,71600
"Arkansas",1998,7,69900
"Utah",1998,7,142400
"Nevada",1998,7,131700
"New Mexico",1998,7,123800
"Nebraska",1998,7,90600
"Idaho",1998,7,110000
"Hawaii",1998,7,208800
"New Hampshire",1998,7,113000
"Rhode Island",1998,7,118700
"Montana",1998,7,93900
"Delaware",1998,7,114300
"South Dakota",1998,7,93900
"Alaska",1998,7,181900
"District of Columbia",1998,7,129100
"Wyoming",1998,7,99500
"California",1998,8,175400
"Texas",1998,8,87000
"Florida",1998,8,93500
"Illinois",1998,8,119300
"Pennsylvania",1998,8,87900
"Ohio",1998,8,96100
"Michigan",1998,8,97700
"Georgia",1998,8,104500
"North Carolina",1998,8,106000
"New Jersey",1998,8,147900
"Virginia",1998,8,118400
"Washington",1998,8,152300
"Massachusetts",1998,8,160800
"Indiana",1998,8,84500
"Arizona",1998,8,114100
"Tennessee",1998,8,81700
"Missouri",1998,8,94600
"Maryland",1998,8,129700
"Wisconsin",1998,8,106900
"Minnesota",1998,8,109200
"Colorado",1998,8,144500
"Alabama",1998,8,85500
"South Carolina",1998,8,87900
"Kentucky",1998,8,87100
"Oregon",1998,8,140000
"Oklahoma",1998,8,62400
"Connecticut",1998,8,143200
"Mississippi",1998,8,72000
"Arkansas",1998,8,70200
"Utah",1998,8,142800
"Nevada",1998,8,132100
"New Mexico",1998,8,124200
"Nebraska",1998,8,91400
"Idaho",1998,8,110600
"Hawaii",1998,8,208900
"New Hampshire",1998,8,113800
"Rhode Island",1998,8,118800
"Montana",1998,8,93700
"Delaware",1998,8,114400
"South Dakota",1998,8,94200
"Alaska",1998,8,178100
"District of Columbia",1998,8,129500
"Wyoming",1998,8,98500
"California",1998,9,176500
"Texas",1998,9,87200
"Florida",1998,9,93600
"Illinois",1998,9,119800
"Pennsylvania",1998,9,87800
"Ohio",1998,9,96500
"Michigan",1998,9,98600
"Georgia",1998,9,105200
"North Carolina",1998,9,106400
"New Jersey",1998,9,148200
"Virginia",1998,9,118900
"Washington",1998,9,153000
"Massachusetts",1998,9,161900
"Indiana",1998,9,84800
"Arizona",1998,9,114300
"Tennessee",1998,9,82200
"Missouri",1998,9,94700
"Maryland",1998,9,130000
"Wisconsin",1998,9,107300
"Minnesota",1998,9,110100
"Colorado",1998,9,145000
"Alabama",1998,9,85700
"South Carolina",1998,9,88500
"Kentucky",1998,9,87500
"Oregon",1998,9,140500
"Oklahoma",1998,9,62600
"Connecticut",1998,9,143600
"Mississippi",1998,9,72100
"Arkansas",1998,9,70300
"Utah",1998,9,143200
"Nevada",1998,9,132600
"New Mexico",1998,9,123900
"Nebraska",1998,9,91900
"Idaho",1998,9,110800
"Hawaii",1998,9,208500
"New Hampshire",1998,9,114400
"Rhode Island",1998,9,119200
"Montana",1998,9,93700
"Delaware",1998,9,114300
"South Dakota",1998,9,95000
"Alaska",1998,9,175500
"District of Columbia",1998,9,129800
"Wyoming",1998,9,98300
"California",1998,10,177900
"Texas",1998,10,87600
"Florida",1998,10,93800
"Illinois",1998,10,120400
"Pennsylvania",1998,10,88200
"Ohio",1998,10,96800
"Michigan",1998,10,99400
"Georgia",1998,10,106000
"North Carolina",1998,10,107000
"New Jersey",1998,10,148700
"Virginia",1998,10,119300
"Washington",1998,10,153200
"Massachusetts",1998,10,163000
"Indiana",1998,10,85100
"Arizona",1998,10,114700
"Tennessee",1998,10,82800
"Missouri",1998,10,94800
"Maryland",1998,10,130300
"Wisconsin",1998,10,107700
"Minnesota",1998,10,110800
"Colorado",1998,10,145700
"Alabama",1998,10,85900
"South Carolina",1998,10,89100
"Kentucky",1998,10,87700
"Oregon",1998,10,140800
"Oklahoma",1998,10,62900
"Connecticut",1998,10,144300
"Mississippi",1998,10,72100
"Arkansas",1998,10,70500
"Utah",1998,10,143600
"Nevada",1998,10,133000
"New Mexico",1998,10,122500
"Nebraska",1998,10,92200
"Idaho",1998,10,110300
"Hawaii",1998,10,208100
"New Hampshire",1998,10,114800
"Rhode Island",1998,10,119700
"Montana",1998,10,93700
"Delaware",1998,10,114400
"South Dakota",1998,10,95500
"Alaska",1998,10,173400
"District of Columbia",1998,10,130400
"Wyoming",1998,10,97600
"California",1998,11,179200
"Texas",1998,11,87700
"Florida",1998,11,94200
"Illinois",1998,11,120800
"Pennsylvania",1998,11,88700
"Ohio",1998,11,97000
"Michigan",1998,11,99900
"Georgia",1998,11,106500
"North Carolina",1998,11,107700
"New Jersey",1998,11,149300
"Virginia",1998,11,119700
"Washington",1998,11,153700
"Massachusetts",1998,11,163900
"Indiana",1998,11,85500
"Arizona",1998,11,115300
"Tennessee",1998,11,83100
"Missouri",1998,11,95400
"Maryland",1998,11,130600
"Wisconsin",1998,11,108200
"Minnesota",1998,11,111700
"Colorado",1998,11,146500
"Alabama",1998,11,86300
"South Carolina",1998,11,89600
"Kentucky",1998,11,87800
"Oregon",1998,11,141300
"Oklahoma",1998,11,63300
"Connecticut",1998,11,145100
"Mississippi",1998,11,71900
"Arkansas",1998,11,70800
"Utah",1998,11,144200
"Nevada",1998,11,133000
"New Mexico",1998,11,121400
"Nebraska",1998,11,92500
"Idaho",1998,11,109800
"Hawaii",1998,11,207600
"New Hampshire",1998,11,115200
"Rhode Island",1998,11,120000
"Montana",1998,11,93600
"Delaware",1998,11,114500
"South Dakota",1998,11,95500
"Alaska",1998,11,172100
"District of Columbia",1998,11,131000
"Wyoming",1998,11,97200
"California",1998,12,180400
"Texas",1998,12,87700
"Florida",1998,12,94800
"Illinois",1998,12,121100
"Pennsylvania",1998,12,89100
"Ohio",1998,12,97400
"Michigan",1998,12,100400
"Georgia",1998,12,107000
"North Carolina",1998,12,108300
"New Jersey",1998,12,150000
"Virginia",1998,12,120100
"Washington",1998,12,154600
"Massachusetts",1998,12,165000
"Indiana",1998,12,85600
"Arizona",1998,12,115900
"Tennessee",1998,12,83200
"Missouri",1998,12,96100
"Maryland",1998,12,131000
"Wisconsin",1998,12,108400
"Minnesota",1998,12,112700
"Colorado",1998,12,147500
"Alabama",1998,12,86700
"South Carolina",1998,12,89900
"Kentucky",1998,12,88100
"Oregon",1998,12,141800
"Oklahoma",1998,12,63800
"Connecticut",1998,12,146100
"Mississippi",1998,12,72000
"Arkansas",1998,12,71000
"Utah",1998,12,144800
"Nevada",1998,12,132900
"New Mexico",1998,12,122000
"Nebraska",1998,12,92700
"Idaho",1998,12,110000
"Hawaii",1998,12,208000
"New Hampshire",1998,12,115800
"Rhode Island",1998,12,120600
"Montana",1998,12,94000
"Delaware",1998,12,114700
"South Dakota",1998,12,96300
"Alaska",1998,12,171800
"District of Columbia",1998,12,131000
"Wyoming",1998,12,97700
"California",1999,1,181400
"Texas",1999,1,88300
"Florida",1999,1,95400
"Illinois",1999,1,121400
"Pennsylvania",1999,1,89400
"Ohio",1999,1,97900
"Michigan",1999,1,101400
"Georgia",1999,1,107900
"North Carolina",1999,1,108600
"New Jersey",1999,1,151000
"Virginia",1999,1,120700
"Washington",1999,1,155600
"Massachusetts",1999,1,166200
"Indiana",1999,1,85300
"Arizona",1999,1,116400
"Tennessee",1999,1,83500
"Missouri",1999,1,96700
"Maryland",1999,1,131400
"Wisconsin",1999,1,108700
"Minnesota",1999,1,113600
"Colorado",1999,1,148600
"Alabama",1999,1,87100
"South Carolina",1999,1,90400
"Kentucky",1999,1,88600
"Oregon",1999,1,142100
"Oklahoma",1999,1,63900
"Connecticut",1999,1,147300
"Mississippi",1999,1,72300
"Arkansas",1999,1,70900
"Utah",1999,1,145200
"Nevada",1999,1,133100
"New Mexico",1999,1,122600
"Nebraska",1999,1,93200
"Idaho",1999,1,110500
"Hawaii",1999,1,208900
"New Hampshire",1999,1,116500
"Rhode Island",1999,1,121300
"Montana",1999,1,94600
"Delaware",1999,1,115300
"South Dakota",1999,1,97600
"Alaska",1999,1,171400
"District of Columbia",1999,1,131000
"Wyoming",1999,1,99100
"California",1999,2,182500
"Texas",1999,2,88900
"Florida",1999,2,96000
"Illinois",1999,2,122100
"Pennsylvania",1999,2,89800
"Ohio",1999,2,98500
"Michigan",1999,2,102600
"Georgia",1999,2,108500
"North Carolina",1999,2,108900
"New Jersey",1999,2,152200
"Virginia",1999,2,121300
"Washington",1999,2,156500
"Massachusetts",1999,2,167800
"Indiana",1999,2,85500
"Arizona",1999,2,116800
"Tennessee",1999,2,84000
"Missouri",1999,2,97500
"Maryland",1999,2,131900
"Wisconsin",1999,2,109000
"Minnesota",1999,2,114800
"Colorado",1999,2,149900
"Alabama",1999,2,87700
"South Carolina",1999,2,91100
"Kentucky",1999,2,89200
"Oregon",1999,2,142600
"Oklahoma",1999,2,64000
"Connecticut",1999,2,148400
"Mississippi",1999,2,72800
"Arkansas",1999,2,70800
"Utah",1999,2,145500
"Nevada",1999,2,133600
"New Mexico",1999,2,123600
"Nebraska",1999,2,94000
"Idaho",1999,2,111000
"Hawaii",1999,2,210000
"New Hampshire",1999,2,117200
"Rhode Island",1999,2,122100
"Montana",1999,2,94700
"Delaware",1999,2,116300
"South Dakota",1999,2,98400
"Alaska",1999,2,170200
"District of Columbia",1999,2,131100
"Wyoming",1999,2,99800
"California",1999,3,184200
"Texas",1999,3,89500
"Florida",1999,3,96600
"Illinois",1999,3,122800
"Pennsylvania",1999,3,90200
"Ohio",1999,3,99000
"Michigan",1999,3,103700
"Georgia",1999,3,108900
"North Carolina",1999,3,109400
"New Jersey",1999,3,153300
"Virginia",1999,3,121800
"Washington",1999,3,157000
"Massachusetts",1999,3,169400
"Indiana",1999,3,85900
"Arizona",1999,3,117400
"Tennessee",1999,3,84300
"Missouri",1999,3,98200
"Maryland",1999,3,132600
"Wisconsin",1999,3,110000
"Minnesota",1999,3,116000
"Colorado",1999,3,151300
"Alabama",1999,3,88300
"South Carolina",1999,3,91800
"Kentucky",1999,3,89700
"Oregon",1999,3,143400
"Oklahoma",1999,3,64300
"Connecticut",1999,3,149400
"Mississippi",1999,3,73200
"Arkansas",1999,3,70900
"Utah",1999,3,146200
"Nevada",1999,3,133900
"New Mexico",1999,3,125400
"Nebraska",1999,3,94500
"Idaho",1999,3,111200
"Hawaii",1999,3,210900
"New Hampshire",1999,3,117900
"Rhode Island",1999,3,122800
"Montana",1999,3,94600
"Delaware",1999,3,117200
"South Dakota",1999,3,98800
"Alaska",1999,3,169100
"District of Columbia",1999,3,131400
"Wyoming",1999,3,100200
"California",1999,4,185800
"Texas",1999,4,90200
"Florida",1999,4,97000
"Illinois",1999,4,123200
"Pennsylvania",1999,4,90400
"Ohio",1999,4,99400
"Michigan",1999,4,104900
"Georgia",1999,4,109500
"North Carolina",1999,4,110000
"New Jersey",1999,4,154200
"Virginia",1999,4,122200
"Washington",1999,4,157400
"Massachusetts",1999,4,171100
"Indiana",1999,4,86100
"Arizona",1999,4,118200
"Tennessee",1999,4,84400
"Missouri",1999,4,98600
"Maryland",1999,4,133200
"Wisconsin",1999,4,111300
"Minnesota",1999,4,116800
"Colorado",1999,4,152900
"Alabama",1999,4,88900
"South Carolina",1999,4,92400
"Kentucky",1999,4,90300
"Oregon",1999,4,143800
"Oklahoma",1999,4,64600
"Connecticut",1999,4,150300
"Mississippi",1999,4,73400
"Arkansas",1999,4,71100
"Utah",1999,4,147100
"Nevada",1999,4,134200
"New Mexico",1999,4,128300
"Nebraska",1999,4,94600
"Idaho",1999,4,111400
"Hawaii",1999,4,212000
"New Hampshire",1999,4,118800
"Rhode Island",1999,4,123400
"Montana",1999,4,95100
"Delaware",1999,4,117800
"South Dakota",1999,4,99400
"Alaska",1999,4,169300
"District of Columbia",1999,4,131600
"Wyoming",1999,4,100900
"California",1999,5,187200
"Texas",1999,5,91100
"Florida",1999,5,97200
"Illinois",1999,5,123800
"Pennsylvania",1999,5,90300
"Ohio",1999,5,99900
"Michigan",1999,5,105900
"Georgia",1999,5,110200
"North Carolina",1999,5,110400
"New Jersey",1999,5,155000
"Virginia",1999,5,122700
"Washington",1999,5,158000
"Massachusetts",1999,5,172900
"Indiana",1999,5,86400
"Arizona",1999,5,118800
"Tennessee",1999,5,84600
"Missouri",1999,5,99100
"Maryland",1999,5,133500
"Wisconsin",1999,5,112400
"Minnesota",1999,5,117600
"Colorado",1999,5,154500
"Alabama",1999,5,89600
"South Carolina",1999,5,92800
"Kentucky",1999,5,90600
"Oregon",1999,5,144000
"Oklahoma",1999,5,64800
"Connecticut",1999,5,151400
"Mississippi",1999,5,73400
"Arkansas",1999,5,71100
"Utah",1999,5,147700
"Nevada",1999,5,134600
"New Mexico",1999,5,130000
"Nebraska",1999,5,94900
"Idaho",1999,5,111700
"Hawaii",1999,5,212500
"New Hampshire",1999,5,120000
"Rhode Island",1999,5,124100
"Montana",1999,5,96000
"Delaware",1999,5,118500
"South Dakota",1999,5,100100
"Alaska",1999,5,170400
"District of Columbia",1999,5,131400
"Wyoming",1999,5,102100
"California",1999,6,188500
"Texas",1999,6,91800
"Florida",1999,6,97600
"Illinois",1999,6,124400
"Pennsylvania",1999,6,90400
"Ohio",1999,6,100300
"Michigan",1999,6,106900
"Georgia",1999,6,111000
"North Carolina",1999,6,111100
"New Jersey",1999,6,155800
"Virginia",1999,6,123300
"Washington",1999,6,158700
"Massachusetts",1999,6,174700
"Indiana",1999,6,86800
"Arizona",1999,6,119100
"Tennessee",1999,6,84800
"Missouri",1999,6,100000
"Maryland",1999,6,133700
"Wisconsin",1999,6,112900
"Minnesota",1999,6,118800
"Colorado",1999,6,156100
"Alabama",1999,6,90200
"South Carolina",1999,6,93100
"Kentucky",1999,6,90800
"Oregon",1999,6,144500
"Oklahoma",1999,6,65000
"Connecticut",1999,6,152500
"Mississippi",1999,6,73200
"Arkansas",1999,6,71100
"Utah",1999,6,148200
"Nevada",1999,6,135000
"New Mexico",1999,6,130900
"Nebraska",1999,6,95400
"Idaho",1999,6,111700
"Hawaii",1999,6,212200
"New Hampshire",1999,6,121100
"Rhode Island",1999,6,124700
"Montana",1999,6,96900
"Delaware",1999,6,119300
"South Dakota",1999,6,100700
"Alaska",1999,6,171500
"District of Columbia",1999,6,131400
"Wyoming",1999,6,103300
"California",1999,7,190200
"Texas",1999,7,92400
"Florida",1999,7,98000
"Illinois",1999,7,125100
"Pennsylvania",1999,7,90600
"Ohio",1999,7,100700
"Michigan",1999,7,107800
"Georgia",1999,7,111900
"North Carolina",1999,7,111600
"New Jersey",1999,7,157100
"Virginia",1999,7,123800
"Washington",1999,7,159200
"Massachusetts",1999,7,176500
"Indiana",1999,7,87300
"Arizona",1999,7,119300
"Tennessee",1999,7,85000
"Missouri",1999,7,101200
"Maryland",1999,7,134000
"Wisconsin",1999,7,113400
"Minnesota",1999,7,120200
"Colorado",1999,7,157700
"Alabama",1999,7,90400
"South Carolina",1999,7,93600
"Kentucky",1999,7,91100
"Oregon",1999,7,145100
"Oklahoma",1999,7,65200
"Connecticut",1999,7,153500
"Mississippi",1999,7,73000
"Arkansas",1999,7,71200
"Utah",1999,7,148900
"Nevada",1999,7,135100
"New Mexico",1999,7,131700
"Nebraska",1999,7,95900
"Idaho",1999,7,111600
"Hawaii",1999,7,211300
"New Hampshire",1999,7,121900
"Rhode Island",1999,7,125400
"Montana",1999,7,97300
"Delaware",1999,7,119800
"South Dakota",1999,7,101400
"Alaska",1999,7,172400
"District of Columbia",1999,7,132400
"Wyoming",1999,7,103700
"California",1999,8,192100
"Texas",1999,8,93000
"Florida",1999,8,98600
"Illinois",1999,8,125600
"Pennsylvania",1999,8,90700
"Ohio",1999,8,101200
"Michigan",1999,8,108900
"Georgia",1999,8,112400
"North Carolina",1999,8,111900
"New Jersey",1999,8,158400
"Virginia",1999,8,124200
"Washington",1999,8,159600
"Massachusetts",1999,8,178300
"Indiana",1999,8,87400
"Arizona",1999,8,119700
"Tennessee",1999,8,85100
"Missouri",1999,8,102200
"Maryland",1999,8,134500
"Wisconsin",1999,8,113500
"Minnesota",1999,8,121600
"Colorado",1999,8,159100
"Alabama",1999,8,90400
"South Carolina",1999,8,94100
"Kentucky",1999,8,91400
"Oregon",1999,8,145300
"Oklahoma",1999,8,65400
"Connecticut",1999,8,154200
"Mississippi",1999,8,73000
"Arkansas",1999,8,71600
"Utah",1999,8,149100
"Nevada",1999,8,135200
"New Mexico",1999,8,132200
"Nebraska",1999,8,96000
"Idaho",1999,8,111500
"Hawaii",1999,8,210600
"New Hampshire",1999,8,123000
"Rhode Island",1999,8,126300
"Montana",1999,8,97300
"Delaware",1999,8,119900
"South Dakota",1999,8,102100
"Alaska",1999,8,172800
"District of Columbia",1999,8,133700
"Wyoming",1999,8,103400
"California",1999,9,194000
"Texas",1999,9,93500
"Florida",1999,9,99300
"Illinois",1999,9,126200
"Pennsylvania",1999,9,90800
"Ohio",1999,9,101500
"Michigan",1999,9,109600
"Georgia",1999,9,113000
"North Carolina",1999,9,112300
"New Jersey",1999,9,159600
"Virginia",1999,9,124500
"Washington",1999,9,160400
"Massachusetts",1999,9,180200
"Indiana",1999,9,87400
"Arizona",1999,9,120200
"Tennessee",1999,9,85400
"Missouri",1999,9,102700
"Maryland",1999,9,135000
"Wisconsin",1999,9,113400
"Minnesota",1999,9,122800
"Colorado",1999,9,160400
"Alabama",1999,9,90500
"South Carolina",1999,9,94300
"Kentucky",1999,9,91600
"Oregon",1999,9,145400
"Oklahoma",1999,9,65600
"Connecticut",1999,9,155200
"Mississippi",1999,9,73200
"Arkansas",1999,9,71900
"Utah",1999,9,149500
"Nevada",1999,9,135600
"New Mexico",1999,9,133600
"Nebraska",1999,9,96000
"Idaho",1999,9,111700
"Hawaii",1999,9,210300
"New Hampshire",1999,9,124400
"Rhode Island",1999,9,127000
"Montana",1999,9,97700
"Delaware",1999,9,120100
"South Dakota",1999,9,102900
"Alaska",1999,9,172800
"District of Columbia",1999,9,134800
"Wyoming",1999,9,103300
"California",1999,10,196000
"Texas",1999,10,93800
"Florida",1999,10,99900
"Illinois",1999,10,127100
"Pennsylvania",1999,10,91000
"Ohio",1999,10,101700
"Michigan",1999,10,110300
"Georgia",1999,10,113700
"North Carolina",1999,10,112500
"New Jersey",1999,10,160500
"Virginia",1999,10,125000
"Washington",1999,10,161400
"Massachusetts",1999,10,182200
"Indiana",1999,10,87600
"Arizona",1999,10,120700
"Tennessee",1999,10,85600
"Missouri",1999,10,102800
"Maryland",1999,10,135300
"Wisconsin",1999,10,113500
"Minnesota",1999,10,124000
"Colorado",1999,10,161900
"Alabama",1999,10,90800
"South Carolina",1999,10,94600
"Kentucky",1999,10,91800
"Oregon",1999,10,145700
"Oklahoma",1999,10,65900
"Connecticut",1999,10,156300
"Mississippi",1999,10,73500
"Arkansas",1999,10,71900
"Utah",1999,10,150900
"Nevada",1999,10,136100
"New Mexico",1999,10,134900
"Nebraska",1999,10,95800
"Idaho",1999,10,112100
"Hawaii",1999,10,210500
"New Hampshire",1999,10,125600
"Rhode Island",1999,10,127200
"Montana",1999,10,98200
"Delaware",1999,10,120500
"South Dakota",1999,10,103700
"Alaska",1999,10,172500
"District of Columbia",1999,10,136200
"Wyoming",1999,10,103800
"California",1999,11,198000
"Texas",1999,11,94100
"Florida",1999,11,100400
"Illinois",1999,11,128000
"Pennsylvania",1999,11,91300
"Ohio",1999,11,102200
"Michigan",1999,11,110900
"Georgia",1999,11,114300
"North Carolina",1999,11,112600
"New Jersey",1999,11,161500
"Virginia",1999,11,125500
"Washington",1999,11,162400
"Massachusetts",1999,11,184400
"Indiana",1999,11,88000
"Arizona",1999,11,121400
"Tennessee",1999,11,85700
"Missouri",1999,11,103000
"Maryland",1999,11,135600
"Wisconsin",1999,11,113800
"Minnesota",1999,11,125200
"Colorado",1999,11,163600
"Alabama",1999,11,91000
