"RegionName","Year","Month","AllHomes","X3To4Bed"
"94014",2010,4,476200,538900
"94014",2010,5,472500,533450
"94014",2010,6,467700,528300
"94014",2010,7,462500,524350
"94014",2010,8,459800,521800
"94014",2010,9,457900,519100
"94014",2010,10,454700,515950
"94014",2010,11,452500,515550
"94014",2010,12,452300,517850
"94014",2011,1,452800,519200
"94014",2011,2,452000,518250
"94014",2011,3,449700,516700
"94014",2011,4,445000,514500
"94014",2011,5,439400,510300
"94014",2011,6,435000,504350
"94014",2011,7,432600,497950
"94014",2011,8,431800,492550
"94014",2011,9,431800,488850
"94014",2011,10,432400,487200
"94014",2011,11,432600,485900
"94014",2011,12,432400,485350
"94014",2012,1,431100,485500
"94014",2012,2,429700,486300
"94014",2012,3,430000,487600
"94014",2012,4,432300,489950
"94014",2012,5,436000,494650
"94014",2012,6,443300,503700
"94014",2012,7,451600,514100
"94014",2012,8,457200,521400
"94014",2012,9,461100,526750
"94014",2012,10,466700,533350
"94014",2012,11,472800,540000
"94014",2012,12,478700,545050
"94014",2013,1,484100,549550
"94014",2013,2,491700,557300
"94014",2013,3,502300,568750
"94014",2013,4,513700,582450
"94014",2013,5,524600,598100
"94014",2013,6,537600,614050
"94014",2013,7,552100,626950
"94014",2013,8,563800,637950
"94014",2013,9,572800,649000
"94014",2013,10,580200,658900
"94014",2013,11,585600,666350
"94014",2013,12,589500,672200
"94014",2014,1,594700,677650
"94014",2014,2,597200,680700
"94014",2014,3,597400,682350
"94014",2014,4,596500,684150
"94014",2014,5,595300,683650
"94014",2014,6,592200,679650
"94014",2014,7,590400,678550
"94014",2014,8,590700,681450
"94014",2014,9,591800,684550
"94014",2014,10,593500,686250
"94014",2014,11,599500,690700
"94014",2014,12,607400,697200
"94014",2015,1,616200,705950
"94014",2015,2,627800,717550
"94014",2015,3,640200,730450
"94014",2015,4,653500,743350
"94014",2015,5,668800,756600
"94014",2015,6,682900,768000
"94014",2015,7,692800,778100
"94014",2015,8,700100,787250
"94014",2015,9,704100,794700
"94014",2015,10,707900,801800
"94014",2015,11,711800,808000
"94015",1996,4,234800,243500
"94015",1996,5,233800,243350
"94015",1996,6,232500,243200
"94015",1996,7,232100,243600
"94015",1996,8,232400,243650
"94015",1996,9,232300,242850
"94015",1996,10,233000,243250
"94015",1996,11,234700,245000
"94015",1996,12,236600,246700
"94015",1997,1,238700,248500
"94015",1997,2,240300,249700
"94015",1997,3,240500,249800
"94015",1997,4,241000,250150
"94015",1997,5,242800,252050
"94015",1997,6,244900,254250
"94015",1997,7,246900,255850
"94015",1997,8,248700,257400
"94015",1997,9,250200,259250
"94015",1997,10,251200,261250
"94015",1997,11,252400,263150
"94015",1997,12,254000,265500
"94015",1998,1,256100,268250
"94015",1998,2,258400,271000
"94015",1998,3,260700,273250
"94015",1998,4,263000,275150
"94015",1998,5,264800,276550
"94015",1998,6,266100,277650
"94015",1998,7,267200,278750
"94015",1998,8,268800,280600
"94015",1998,9,271800,283750
"94015",1998,10,275800,287800
"94015",1998,11,280100,292100
"94015",1998,12,284900,296900
"94015",1999,1,289200,301950
"94015",1999,2,292600,306300
"94015",1999,3,296100,310150
"94015",1999,4,300700,314700
"94015",1999,5,305400,319900
"94015",1999,6,310000,325150
"94015",1999,7,314800,330350
"94015",1999,8,320200,336150
"94015",1999,9,326400,342450
"94015",1999,10,333800,349800
"94015",1999,11,341800,358150
"94015",1999,12,349800,366550
"94015",2000,1,358600,375300
"94015",2000,2,368200,384600
"94015",2000,3,375600,392050
"94015",2000,4,382800,398900
"94015",2000,5,392400,407800
"94015",2000,6,401300,416050
"94015",2000,7,407600,422300
"94015",2000,8,413700,428800
"94015",2000,9,417900,433450
"94015",2000,10,418500,435250
"94015",2000,11,418700,435950
"94015",2000,12,418900,435900
"94015",2001,1,420400,437200
"94015",2001,2,422600,439650
"94015",2001,3,423600,440500
"94015",2001,4,419500,436850
"94015",2001,5,414200,432600
"94015",2001,6,411500,430050
"94015",2001,7,411700,429550
"94015",2001,8,411000,429000
"94015",2001,9,411800,430350
"94015",2001,10,414900,432900
"94015",2001,11,418500,435350
"94015",2001,12,420700,437700
"94015",2002,1,422800,440650
"94015",2002,2,425600,444950
"94015",2002,3,430600,451350
"94015",2002,4,437700,459200
"94015",2002,5,447300,468250
"94015",2002,6,457800,478300
"94015",2002,7,466500,487250
"94015",2002,8,472900,494250
"94015",2002,9,476400,498700
"94015",2002,10,476600,500250
"94015",2002,11,474900,499600
"94015",2002,12,473600,498650
"94015",2003,1,472500,497400
"94015",2003,2,472600,497350
"94015",2003,3,474900,499750
"94015",2003,4,477900,503300
"94015",2003,5,479000,506000
"94015",2003,6,479900,508700
"94015",2003,7,483400,513250
"94015",2003,8,490100,519550
"94015",2003,9,498100,526950
"94015",2003,10,507700,535400
"94015",2003,11,519000,545350
"94015",2003,12,530900,556150
"94015",2004,1,542300,567050
"94015",2004,2,553800,577800
"94015",2004,3,563700,587350
"94015",2004,4,574100,597500
"94015",2004,5,583900,606450
"94015",2004,6,591800,613200
"94015",2004,7,599600,620400
"94015",2004,8,608400,629600
"94015",2004,9,616600,638050
"94015",2004,10,624200,646250
"94015",2004,11,634100,657200
"94015",2004,12,647100,671100
"94015",2005,1,660200,683850
"94015",2005,2,670000,693200
"94015",2005,3,679300,702750
"94015",2005,4,688100,712300
"94015",2005,5,694800,719700
"94015",2005,6,701300,727150
"94015",2005,7,708100,734900
"94015",2005,8,712500,739950
"94015",2005,9,716600,744700
"94015",2005,10,721200,749450
"94015",2005,11,724600,752600
"94015",2005,12,725900,755250
"94015",2006,1,727700,759850
"94015",2006,2,728700,763300
"94015",2006,3,727100,763050
"94015",2006,4,723700,760200
"94015",2006,5,722100,758100
"94015",2006,6,721300,756900
"94015",2006,7,719400,755200
"94015",2006,8,716900,753300
"94015",2006,9,717100,754250
"94015",2006,10,720100,758600
"94015",2006,11,720900,761450
"94015",2006,12,718400,759900
"94015",2007,1,716800,757550
"94015",2007,2,718800,758500
"94015",2007,3,723500,761800
"94015",2007,4,726900,763100
"94015",2007,5,726800,761350
"94015",2007,6,723800,756200
"94015",2007,7,721300,751750
"94015",2007,8,719900,748450
"94015",2007,9,718100,744500
"94015",2007,10,715000,738750
"94015",2007,11,710600,733600
"94015",2007,12,701000,724150
"94015",2008,1,688100,711400
"94015",2008,2,676300,698500
"94015",2008,3,664900,686250
"94015",2008,4,656500,678150
"94015",2008,5,651200,673950
"94015",2008,6,644500,668550
"94015",2008,7,632400,658000
"94015",2008,8,619600,645800
"94015",2008,9,605900,632300
"94015",2008,10,589300,616400
"94015",2008,11,570300,596750
"94015",2008,12,557300,581100
"94015",2009,1,549500,570850
"94015",2009,2,541300,561850
"94015",2009,3,532700,552800
"94015",2009,4,526800,546750
"94015",2009,5,523600,544250
"94015",2009,6,522700,544700
"94015",2009,7,523800,546650
"94015",2009,8,525000,547800
"94015",2009,9,525300,547600
"94015",2009,10,527000,548150
"94015",2009,11,530800,550950
"94015",2009,12,534300,555200
"94015",2010,1,535300,557500
"94015",2010,2,535000,558350
"94015",2010,3,535000,558850
"94015",2010,4,533600,557150
"94015",2010,5,530700,553150
"94015",2010,6,528500,549500
"94015",2010,7,527500,547300
"94015",2010,8,526600,546150
"94015",2010,9,525000,545000
"94015",2010,10,523300,543450
"94015",2010,11,522900,543400
"94015",2010,12,523600,544100
"94015",2011,1,523700,543550
"94015",2011,2,521300,541150
"94015",2011,3,516700,537550
"94015",2011,4,511400,532400
"94015",2011,5,505700,526350
"94015",2011,6,499500,520050
"94015",2011,7,494400,514050
"94015",2011,8,490800,508450
"94015",2011,9,489100,505300
"94015",2011,10,489500,505750
"94015",2011,11,491400,507500
"94015",2011,12,492600,508150
"94015",2012,1,492100,507700
"94015",2012,2,492000,508300
"94015",2012,3,493800,510050
"94015",2012,4,495900,512100
"94015",2012,5,498400,515300
"94015",2012,6,504000,521950
"94015",2012,7,510800,531050
"94015",2012,8,516200,540150
"94015",2012,9,522000,548850
"94015",2012,10,528200,556450
"94015",2012,11,535100,563950
"94015",2012,12,542800,572450
"94015",2013,1,551800,582550
"94015",2013,2,564000,595600
"94015",2013,3,578000,611200
"94015",2013,4,591900,627550
"94015",2013,5,605200,642450
"94015",2013,6,616700,654650
"94015",2013,7,626200,664450
"94015",2013,8,636700,674550
"94015",2013,9,647200,685050
"94015",2013,10,655400,693150
"94015",2013,11,660400,697400
"94015",2013,12,664900,701400
"94015",2014,1,670400,706950
"94015",2014,2,672800,708650
"94015",2014,3,675300,709550
"94015",2014,4,681500,714000
"94015",2014,5,688800,719150
"94015",2014,6,692400,720450
"94015",2014,7,693700,720500
"94015",2014,8,693200,720400
"94015",2014,9,692600,720600
"94015",2014,10,693500,721600
"94015",2014,11,698800,727900
"94015",2014,12,706000,737100
"94015",2015,1,713100,745650
"94015",2015,2,722000,753700
"94015",2015,3,731100,761500
"94015",2015,4,736300,767100
"94015",2015,5,740300,772450
"94015",2015,6,747200,779600
"94015",2015,7,757400,788200
"94015",2015,8,768500,797050
"94015",2015,9,776300,803600
"94015",2015,10,782300,811050
"94015",2015,11,788100,818550
"94019",1996,4,325600,351700
"94019",1996,5,326700,349950
"94019",1996,6,325600,347450
"94019",1996,7,322400,343050
"94019",1996,8,319400,337350
"94019",1996,9,317900,333150
"94019",1996,10,318200,331600
"94019",1996,11,319800,331750
"94019",1996,12,321400,332400
"94019",1997,1,322000,333650
"94019",1997,2,322400,335800
"94019",1997,3,323100,338600
"94019",1997,4,324600,340950
"94019",1997,5,326500,342300
"94019",1997,6,329100,344150
"94019",1997,7,332600,347450
"94019",1997,8,337300,353100
"94019",1997,9,341800,359900
"94019",1997,10,346300,366250
"94019",1997,11,351700,371950
"94019",1997,12,358000,377950
"94019",1998,1,362800,383150
"94019",1998,2,366200,386750
"94019",1998,3,369400,389900
"94019",1998,4,374200,395600
"94019",1998,5,381300,403550
"94019",1998,6,388500,411200
"94019",1998,7,393300,416150
"94019",1998,8,396100,419000
"94019",1998,9,399500,422300
"94019",1998,10,403300,427350
"94019",1998,11,406700,432000
"94019",1998,12,410000,434900
"94019",1999,1,413900,438600
"94019",1999,2,420100,444900
"94019",1999,3,428500,453150
"94019",1999,4,435900,460950
"94019",1999,5,440400,467100
"94019",1999,6,443900,472100
"94019",1999,7,449600,477500
"94019",1999,8,456900,484250
"94019",1999,9,464000,492000
"94019",1999,10,471900,500800
"94019",1999,11,481200,511400
"94019",1999,12,490700,523750
"94019",2000,1,500600,535150
"94019",2000,2,511800,545750
"94019",2000,3,521000,554000
"94019",2000,4,530400,562600
"94019",2000,5,541700,574950
"94019",2000,6,555700,589250
"94019",2000,7,569900,603700
"94019",2000,8,581400,617250
"94019",2000,9,587300,624600
"94019",2000,10,590300,628650
"94019",2000,11,592700,634050
"94019",2000,12,594000,636900
"94019",2001,1,596100,638350
"94019",2001,2,602000,643050
"94019",2001,3,611900,650950
"94019",2001,4,616200,653500
"94019",2001,5,613600,650100
"94019",2001,6,610200,647500
"94019",2001,7,608900,648650
"94019",2001,8,606600,647900
"94019",2001,9,605100,645100
"94019",2001,10,604000,641850
"94019",2001,11,603400,638600
"94019",2001,12,605900,638800
"94019",2002,1,608800,639650
"94019",2002,2,607600,635450
"94019",2002,3,602200,627350
"94019",2002,4,595200,621650
"94019",2002,5,589600,619000
"94019",2002,6,587300,618950
"94019",2002,7,589300,621650
"94019",2002,8,593700,626000
"94019",2002,9,597100,628650
"94019",2002,10,597100,628150
"94019",2002,11,595200,625250
"94019",2002,12,592900,621150
"94019",2003,1,592100,619300
"94019",2003,2,592100,619500
"94019",2003,3,592600,620000
"94019",2003,4,595700,620700
"94019",2003,5,601400,624200
"94019",2003,6,606100,628300
"94019",2003,7,609900,632250
"94019",2003,8,617200,638100
"94019",2003,9,628300,649250
"94019",2003,10,640100,660700
"94019",2003,11,650900,671800
"94019",2003,12,660300,683150
"94019",2004,1,669800,694050
"94019",2004,2,679800,706100
"94019",2004,3,691000,720950
"94019",2004,4,702000,735100
"94019",2004,5,712700,746700
"94019",2004,6,722700,757000
"94019",2004,7,731600,766050
"94019",2004,8,738300,774600
"94019",2004,9,744500,782850
"94019",2004,10,751000,790950
"94019",2004,11,759500,799700
"94019",2004,12,770300,810350
"94019",2005,1,782000,823150
"94019",2005,2,794100,836800
"94019",2005,3,805600,851200
"94019",2005,4,815700,864000
"94019",2005,5,824000,871550
"94019",2005,6,831500,875650
"94019",2005,7,837700,877600
"94019",2005,8,843000,878250
"94019",2005,9,848200,879000
"94019",2005,10,855400,883850
"94019",2005,11,863700,892100
"94019",2005,12,872100,902450
"94019",2006,1,879600,910700
"94019",2006,2,885500,914800
"94019",2006,3,886800,913600
"94019",2006,4,885100,911300
"94019",2006,5,883600,911700
"94019",2006,6,881600,912900
"94019",2006,7,877400,912350
"94019",2006,8,876000,914050
"94019",2006,9,881300,919550
"94019",2006,10,886800,925050
"94019",2006,11,885400,922650
"94019",2006,12,879700,912550
"94019",2007,1,875900,903800
"94019",2007,2,870700,898900
"94019",2007,3,865700,899050
"94019",2007,4,866200,903600
"94019",2007,5,870300,906650
"94019",2007,6,874300,907100
"94019",2007,7,881200,912850
"94019",2007,8,884100,915500
"94019",2007,9,875800,909100
"94019",2007,10,861800,897750
"94019",2007,11,853900,889350
"94019",2007,12,849800,883150
"94019",2008,1,844300,878450
"94019",2008,2,842400,877500
"94019",2008,3,847400,877900
"94019",2008,4,852800,877300
"94019",2008,5,853700,877000
"94019",2008,6,848000,875550
"94019",2008,7,833900,866550
"94019",2008,8,817700,856050
"94019",2008,9,806700,850500
"94019",2008,10,802100,847900
"94019",2008,11,798100,845450
"94019",2008,12,792400,843450
"94019",2009,1,783600,837750
"94019",2009,2,770300,825350
"94019",2009,3,755500,811850
"94019",2009,4,745700,802900
"94019",2009,5,740400,797550
"94019",2009,6,740100,795100
"94019",2009,7,743800,795800
"94019",2009,8,749500,797000
"94019",2009,9,753400,795150
"94019",2009,10,756300,793250
"94019",2009,11,755100,793700
"94019",2009,12,748700,793250
"94019",2010,1,742000,789950
"94019",2010,2,736500,784600
"94019",2010,3,730300,776250
"94019",2010,4,723200,765450
"94019",2010,5,715400,753700
"94019",2010,6,705100,740400
"94019",2010,7,695400,727750
"94019",2010,8,687400,719750
"94019",2010,9,682000,717300
"94019",2010,10,678800,718350
"94019",2010,11,676700,718850
"94019",2010,12,674400,717900
"94019",2011,1,672100,718000
"94019",2011,2,671600,720100
"94019",2011,3,670700,721600
"94019",2011,4,665100,718650
"94019",2011,5,657000,713150
"94019",2011,6,650300,709450
"94019",2011,7,645200,707900
"94019",2011,8,640600,706750
"94019",2011,9,637400,705900
"94019",2011,10,636500,705750
"94019",2011,11,639500,705450
"94019",2011,12,643300,705500
"94019",2012,1,644600,703900
"94019",2012,2,644300,701350
"94019",2012,3,645600,699450
"94019",2012,4,649300,701000
"94019",2012,5,658000,708300
"94019",2012,6,672400,721350
"94019",2012,7,685800,732950
"94019",2012,8,693800,739600
"94019",2012,9,698800,744050
"94019",2012,10,702100,747800
"94019",2012,11,703800,750050
"94019",2012,12,707300,753350
"94019",2013,1,715100,761150
"94019",2013,2,729600,775150
"94019",2013,3,744400,789800
"94019",2013,4,753600,801550
"94019",2013,5,759300,811650
"94019",2013,6,765800,821550
"94019",2013,7,773100,829250
"94019",2013,8,781800,835100
"94019",2013,9,791900,841250
"94019",2013,10,801400,850150
"94019",2013,11,809400,859200
"94019",2013,12,820100,867250
"94019",2014,1,833900,876850
"94019",2014,2,842900,883250
"94019",2014,3,850200,890450
"94019",2014,4,861600,902650
"94019",2014,5,873600,914450
"94019",2014,6,881100,920650
"94019",2014,7,885100,927250
"94019",2014,8,887500,934650
"94019",2014,9,890700,940800
"94019",2014,10,894000,944100
"94019",2014,11,899700,948050
"94019",2014,12,909000,955600
"94019",2015,1,918000,964550
"94019",2015,2,925300,975400
"94019",2015,3,933300,987200
"94019",2015,4,942400,1001050
"94019",2015,5,950100,1016200
"94019",2015,6,957100,1029150
"94019",2015,7,970000,1043300
"94019",2015,8,990000,1060850
"94019",2015,9,1002600,1071000
"94019",2015,10,1004900,1070850
"94019",2015,11,1005800,1069750
"94020",1996,4,NA,NA
"94020",1996,5,NA,NA
"94020",1996,6,NA,NA
"94020",1996,7,NA,NA
"94020",1996,8,NA,NA
"94020",1996,9,NA,NA
"94020",1996,10,NA,NA
"94020",1996,11,NA,NA
"94020",1996,12,NA,NA
"94020",1997,1,NA,NA
"94020",1997,2,NA,NA
"94020",1997,3,NA,NA
"94020",1997,4,NA,NA
"94020",1997,5,NA,NA
"94020",1997,6,NA,NA
"94020",1997,7,NA,NA
"94020",1997,8,343700,NA
"94020",1997,9,352000,NA
"94020",1997,10,361700,NA
"94020",1997,11,373600,NA
"94020",1997,12,382500,NA
"94020",1998,1,383800,NA
"94020",1998,2,382300,NA
"94020",1998,3,385800,NA
"94020",1998,4,390200,NA
"94020",1998,5,389600,NA
"94020",1998,6,385700,NA
"94020",1998,7,383700,NA
"94020",1998,8,385000,NA
"94020",1998,9,384900,NA
"94020",1998,10,379800,NA
"94020",1998,11,374200,NA
"94020",1998,12,372300,NA
"94020",1999,1,372800,NA
"94020",1999,2,374100,NA
"94020",1999,3,376000,NA
"94020",1999,4,383700,NA
"94020",1999,5,396400,NA
"94020",1999,6,405700,NA
"94020",1999,7,409300,NA
"94020",1999,8,411300,NA
"94020",1999,9,415800,NA
"94020",1999,10,420600,NA
"94020",1999,11,425800,NA
"94020",1999,12,433400,NA
"94020",2000,1,438300,NA
"94020",2000,2,443000,NA
"94020",2000,3,455100,NA
"94020",2000,4,471900,NA
"94020",2000,5,485900,NA
"94020",2000,6,499600,NA
"94020",2000,7,517000,NA
"94020",2000,8,539300,NA
"94020",2000,9,554200,NA
"94020",2000,10,553100,NA
"94020",2000,11,552800,NA
"94020",2000,12,561300,NA
"94020",2001,1,568200,NA
"94020",2001,2,571600,NA
"94020",2001,3,578700,NA
"94020",2001,4,586200,NA
"94020",2001,5,597300,NA
"94020",2001,6,609000,NA
"94020",2001,7,606200,NA
"94020",2001,8,595400,NA
"94020",2001,9,598200,NA
"94020",2001,10,616700,NA
"94020",2001,11,629300,NA
"94020",2001,12,628700,NA
"94020",2002,1,630100,NA
"94020",2002,2,638000,NA
"94020",2002,3,640800,NA
"94020",2002,4,646300,NA
"94020",2002,5,651900,NA
"94020",2002,6,666300,NA
"94020",2002,7,686000,NA
"94020",2002,8,687700,NA
"94020",2002,9,668500,NA
"94020",2002,10,648200,NA
"94020",2002,11,625400,NA
"94020",2002,12,606600,NA
"94020",2003,1,596000,NA
"94020",2003,2,590200,NA
"94020",2003,3,584800,NA
"94020",2003,4,573000,NA
"94020",2003,5,559700,NA
"94020",2003,6,551500,NA
"94020",2003,7,546800,NA
"94020",2003,8,543600,NA
"94020",2003,9,545300,NA
"94020",2003,10,553300,NA
"94020",2003,11,574900,NA
"94020",2003,12,595200,NA
"94020",2004,1,603000,NA
"94020",2004,2,603600,NA
"94020",2004,3,612600,NA
"94020",2004,4,624900,NA
"94020",2004,5,630300,NA
"94020",2004,6,624800,NA
"94020",2004,7,624400,NA
"94020",2004,8,634700,NA
"94020",2004,9,647100,NA
"94020",2004,10,659400,NA
"94020",2004,11,668000,NA
"94020",2004,12,670400,NA
"94020",2005,1,669800,NA
"94020",2005,2,675500,NA
"94020",2005,3,685100,NA
"94020",2005,4,697000,NA
"94020",2005,5,706200,NA
"94020",2005,6,708100,NA
"94020",2005,7,705400,NA
"94020",2005,8,704300,NA
"94020",2005,9,705900,NA
"94020",2005,10,704600,NA
"94020",2005,11,700600,NA
"94020",2005,12,702600,NA
"94020",2006,1,710800,NA
"94020",2006,2,714500,NA
"94020",2006,3,710500,NA
"94020",2006,4,708400,NA
"94020",2006,5,714900,NA
"94020",2006,6,730900,NA
"94020",2006,7,743000,NA
